Ontology1,Ontology2,Entity1,Entity2,Parent1,Parent2,Path1,Path2,Match,Type
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Deliverable,Incollection,Report,Entry,Thing/Reference/Report/Deliverable,Thing/Entry/Incollection,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Deliverable,Manual,Report,Entry,Thing/Reference/Report/Deliverable,Thing/Entry/Manual,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Deliverable,Booklet,Report,Entry,Thing/Reference/Report/Deliverable,Thing/Entry/Booklet,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Deliverable,Proceedings,Report,Entry,Thing/Reference/Report/Deliverable,Thing/Entry/Proceedings,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Deliverable,Unpublished,Report,Entry,Thing/Reference/Report/Deliverable,Thing/Entry/Unpublished,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Deliverable,TechReport,Report,Entry,Thing/Reference/Report/Deliverable,Thing/Entry/TechReport,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Deliverable,Inproceedings,Report,Entry,Thing/Reference/Report/Deliverable,Thing/Entry/Inproceedings,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Deliverable,Article,Report,Entry,Thing/Reference/Report/Deliverable,Thing/Entry/Article,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Date,Phdthesis,Thing,Entry,Thing/Date,Thing/Entry/Phdthesis,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Date,Entry,Thing,Thing,Thing/Date,Thing/Entry,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Date,Mastersthesis,Thing,Entry,Thing/Date,Thing/Entry/Mastersthesis,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Date,Misc,Thing,Entry,Thing/Date,Thing/Entry/Misc,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Date,Conference,Thing,Entry,Thing/Date,Thing/Entry/Conference,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Date,Inbook,Thing,Entry,Thing/Date,Thing/Entry/Inbook,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Date,Book,Thing,Entry,Thing/Date,Thing/Entry/Book,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Date,Incollection,Thing,Entry,Thing/Date,Thing/Entry/Incollection,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Date,Manual,Thing,Entry,Thing/Date,Thing/Entry/Manual,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Date,Booklet,Thing,Entry,Thing/Date,Thing/Entry/Booklet,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Date,Proceedings,Thing,Entry,Thing/Date,Thing/Entry/Proceedings,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Date,Unpublished,Thing,Entry,Thing/Date,Thing/Entry/Unpublished,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Date,TechReport,Thing,Entry,Thing/Date,Thing/Entry/TechReport,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Date,Inproceedings,Thing,Entry,Thing/Date,Thing/Entry/Inproceedings,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Date,Article,Thing,Entry,Thing/Date,Thing/Entry/Article,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Reference,Phdthesis,Thing,Entry,Thing/Reference,Thing/Entry/Phdthesis,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Reference,Entry,Thing,Thing,Thing/Reference,Thing/Entry,1,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Reference,Mastersthesis,Thing,Entry,Thing/Reference,Thing/Entry/Mastersthesis,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Reference,Misc,Thing,Entry,Thing/Reference,Thing/Entry/Misc,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Reference,Conference,Thing,Entry,Thing/Reference,Thing/Entry/Conference,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Reference,Inbook,Thing,Entry,Thing/Reference,Thing/Entry/Inbook,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Reference,Book,Thing,Entry,Thing/Reference,Thing/Entry/Book,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Reference,Incollection,Thing,Entry,Thing/Reference,Thing/Entry/Incollection,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Reference,Manual,Thing,Entry,Thing/Reference,Thing/Entry/Manual,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Reference,Booklet,Thing,Entry,Thing/Reference,Thing/Entry/Booklet,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Reference,Proceedings,Thing,Entry,Thing/Reference,Thing/Entry/Proceedings,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Reference,Unpublished,Thing,Entry,Thing/Reference,Thing/Entry/Unpublished,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Reference,TechReport,Thing,Entry,Thing/Reference,Thing/Entry/TechReport,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Reference,Inproceedings,Thing,Entry,Thing/Reference,Thing/Entry/Inproceedings,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Reference,Article,Thing,Entry,Thing/Reference,Thing/Entry/Article,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Publisher,Phdthesis,Institution,Entry,Thing/Organization/Institution/Publisher,Thing/Entry/Phdthesis,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Publisher,Entry,Institution,Thing,Thing/Organization/Institution/Publisher,Thing/Entry,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Publisher,Mastersthesis,Institution,Entry,Thing/Organization/Institution/Publisher,Thing/Entry/Mastersthesis,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Publisher,Misc,Institution,Entry,Thing/Organization/Institution/Publisher,Thing/Entry/Misc,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Publisher,Conference,Institution,Entry,Thing/Organization/Institution/Publisher,Thing/Entry/Conference,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Publisher,Inbook,Institution,Entry,Thing/Organization/Institution/Publisher,Thing/Entry/Inbook,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Publisher,Book,Institution,Entry,Thing/Organization/Institution/Publisher,Thing/Entry/Book,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Publisher,Incollection,Institution,Entry,Thing/Organization/Institution/Publisher,Thing/Entry/Incollection,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Publisher,Manual,Institution,Entry,Thing/Organization/Institution/Publisher,Thing/Entry/Manual,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Publisher,Booklet,Institution,Entry,Thing/Organization/Institution/Publisher,Thing/Entry/Booklet,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Publisher,Proceedings,Institution,Entry,Thing/Organization/Institution/Publisher,Thing/Entry/Proceedings,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Publisher,Unpublished,Institution,Entry,Thing/Organization/Institution/Publisher,Thing/Entry/Unpublished,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Publisher,TechReport,Institution,Entry,Thing/Organization/Institution/Publisher,Thing/Entry/TechReport,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Publisher,Inproceedings,Institution,Entry,Thing/Organization/Institution/Publisher,Thing/Entry/Inproceedings,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Publisher,Article,Institution,Entry,Thing/Organization/Institution/Publisher,Thing/Entry/Article,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Person,Phdthesis,Thing,Entry,Thing/Person,Thing/Entry/Phdthesis,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Person,Entry,Thing,Thing,Thing/Person,Thing/Entry,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Person,Mastersthesis,Thing,Entry,Thing/Person,Thing/Entry/Mastersthesis,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Person,Misc,Thing,Entry,Thing/Person,Thing/Entry/Misc,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Person,Conference,Thing,Entry,Thing/Person,Thing/Entry/Conference,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Person,Inbook,Thing,Entry,Thing/Person,Thing/Entry/Inbook,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Person,Book,Thing,Entry,Thing/Person,Thing/Entry/Book,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Person,Incollection,Thing,Entry,Thing/Person,Thing/Entry/Incollection,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Person,Manual,Thing,Entry,Thing/Person,Thing/Entry/Manual,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Person,Booklet,Thing,Entry,Thing/Person,Thing/Entry/Booklet,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Person,Proceedings,Thing,Entry,Thing/Person,Thing/Entry/Proceedings,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Person,Unpublished,Thing,Entry,Thing/Person,Thing/Entry/Unpublished,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Person,TechReport,Thing,Entry,Thing/Person,Thing/Entry/TechReport,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Person,Inproceedings,Thing,Entry,Thing/Person,Thing/Entry/Inproceedings,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Person,Article,Thing,Entry,Thing/Person,Thing/Entry/Article,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,PageRange,Phdthesis,Thing,Entry,Thing/PageRange,Thing/Entry/Phdthesis,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,PageRange,Entry,Thing,Thing,Thing/PageRange,Thing/Entry,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,PageRange,Mastersthesis,Thing,Entry,Thing/PageRange,Thing/Entry/Mastersthesis,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,PageRange,Misc,Thing,Entry,Thing/PageRange,Thing/Entry/Misc,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,PageRange,Conference,Thing,Entry,Thing/PageRange,Thing/Entry/Conference,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,PageRange,Inbook,Thing,Entry,Thing/PageRange,Thing/Entry/Inbook,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,PageRange,Book,Thing,Entry,Thing/PageRange,Thing/Entry/Book,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,PageRange,Incollection,Thing,Entry,Thing/PageRange,Thing/Entry/Incollection,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,PageRange,Manual,Thing,Entry,Thing/PageRange,Thing/Entry/Manual,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,PageRange,Booklet,Thing,Entry,Thing/PageRange,Thing/Entry/Booklet,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,PageRange,Proceedings,Thing,Entry,Thing/PageRange,Thing/Entry/Proceedings,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,PageRange,Unpublished,Thing,Entry,Thing/PageRange,Thing/Entry/Unpublished,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,PageRange,TechReport,Thing,Entry,Thing/PageRange,Thing/Entry/TechReport,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,PageRange,Inproceedings,Thing,Entry,Thing/PageRange,Thing/Entry/Inproceedings,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,PageRange,Article,Thing,Entry,Thing/PageRange,Thing/Entry/Article,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Unpublished,Phdthesis,Informal,Entry,Thing/Reference/Informal/Unpublished,Thing/Entry/Phdthesis,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Unpublished,Entry,Informal,Thing,Thing/Reference/Informal/Unpublished,Thing/Entry,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Unpublished,Mastersthesis,Informal,Entry,Thing/Reference/Informal/Unpublished,Thing/Entry/Mastersthesis,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Unpublished,Misc,Informal,Entry,Thing/Reference/Informal/Unpublished,Thing/Entry/Misc,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Unpublished,Conference,Informal,Entry,Thing/Reference/Informal/Unpublished,Thing/Entry/Conference,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Unpublished,Inbook,Informal,Entry,Thing/Reference/Informal/Unpublished,Thing/Entry/Inbook,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Unpublished,Book,Informal,Entry,Thing/Reference/Informal/Unpublished,Thing/Entry/Book,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Unpublished,Incollection,Informal,Entry,Thing/Reference/Informal/Unpublished,Thing/Entry/Incollection,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Unpublished,Manual,Informal,Entry,Thing/Reference/Informal/Unpublished,Thing/Entry/Manual,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Unpublished,Booklet,Informal,Entry,Thing/Reference/Informal/Unpublished,Thing/Entry/Booklet,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Unpublished,Proceedings,Informal,Entry,Thing/Reference/Informal/Unpublished,Thing/Entry/Proceedings,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Unpublished,Unpublished,Informal,Entry,Thing/Reference/Informal/Unpublished,Thing/Entry/Unpublished,1,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Unpublished,TechReport,Informal,Entry,Thing/Reference/Informal/Unpublished,Thing/Entry/TechReport,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Unpublished,Inproceedings,Informal,Entry,Thing/Reference/Informal/Unpublished,Thing/Entry/Inproceedings,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Unpublished,Article,Informal,Entry,Thing/Reference/Informal/Unpublished,Thing/Entry/Article,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Journal,Phdthesis,Thing,Entry,Thing/Journal,Thing/Entry/Phdthesis,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Journal,Entry,Thing,Thing,Thing/Journal,Thing/Entry,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Journal,Mastersthesis,Thing,Entry,Thing/Journal,Thing/Entry/Mastersthesis,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Journal,Misc,Thing,Entry,Thing/Journal,Thing/Entry/Misc,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Journal,Conference,Thing,Entry,Thing/Journal,Thing/Entry/Conference,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Journal,Inbook,Thing,Entry,Thing/Journal,Thing/Entry/Inbook,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Journal,Book,Thing,Entry,Thing/Journal,Thing/Entry/Book,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Journal,Incollection,Thing,Entry,Thing/Journal,Thing/Entry/Incollection,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Journal,Manual,Thing,Entry,Thing/Journal,Thing/Entry/Manual,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Journal,Booklet,Thing,Entry,Thing/Journal,Thing/Entry/Booklet,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Journal,Proceedings,Thing,Entry,Thing/Journal,Thing/Entry/Proceedings,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Journal,Unpublished,Thing,Entry,Thing/Journal,Thing/Entry/Unpublished,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Journal,TechReport,Thing,Entry,Thing/Journal,Thing/Entry/TechReport,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Journal,Inproceedings,Thing,Entry,Thing/Journal,Thing/Entry/Inproceedings,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Journal,Article,Thing,Entry,Thing/Journal,Thing/Entry/Article,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,InBook,Phdthesis,Part,Entry,Thing/Reference/Part/InBook,Thing/Entry/Phdthesis,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,InBook,Entry,Part,Thing,Thing/Reference/Part/InBook,Thing/Entry,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,InBook,Mastersthesis,Part,Entry,Thing/Reference/Part/InBook,Thing/Entry/Mastersthesis,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,InBook,Misc,Part,Entry,Thing/Reference/Part/InBook,Thing/Entry/Misc,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,InBook,Conference,Part,Entry,Thing/Reference/Part/InBook,Thing/Entry/Conference,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,InBook,Inbook,Part,Entry,Thing/Reference/Part/InBook,Thing/Entry/Inbook,1,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,InBook,Book,Part,Entry,Thing/Reference/Part/InBook,Thing/Entry/Book,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,InBook,Incollection,Part,Entry,Thing/Reference/Part/InBook,Thing/Entry/Incollection,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,InBook,Manual,Part,Entry,Thing/Reference/Part/InBook,Thing/Entry/Manual,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,InBook,Booklet,Part,Entry,Thing/Reference/Part/InBook,Thing/Entry/Booklet,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,InBook,Proceedings,Part,Entry,Thing/Reference/Part/InBook,Thing/Entry/Proceedings,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,InBook,Unpublished,Part,Entry,Thing/Reference/Part/InBook,Thing/Entry/Unpublished,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,InBook,TechReport,Part,Entry,Thing/Reference/Part/InBook,Thing/Entry/TechReport,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,InBook,Inproceedings,Part,Entry,Thing/Reference/Part/InBook,Thing/Entry/Inproceedings,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,InBook,Article,Part,Entry,Thing/Reference/Part/InBook,Thing/Entry/Article,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Report,Phdthesis,Reference,Entry,Thing/Reference/Report,Thing/Entry/Phdthesis,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Report,Entry,Reference,Thing,Thing/Reference/Report,Thing/Entry,1,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Report,Mastersthesis,Reference,Entry,Thing/Reference/Report,Thing/Entry/Mastersthesis,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Report,Misc,Reference,Entry,Thing/Reference/Report,Thing/Entry/Misc,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Report,Conference,Reference,Entry,Thing/Reference/Report,Thing/Entry/Conference,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Report,Inbook,Reference,Entry,Thing/Reference/Report,Thing/Entry/Inbook,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Report,Book,Reference,Entry,Thing/Reference/Report,Thing/Entry/Book,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Report,Incollection,Reference,Entry,Thing/Reference/Report,Thing/Entry/Incollection,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Report,Manual,Reference,Entry,Thing/Reference/Report,Thing/Entry/Manual,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Report,Booklet,Reference,Entry,Thing/Reference/Report,Thing/Entry/Booklet,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Report,Proceedings,Reference,Entry,Thing/Reference/Report,Thing/Entry/Proceedings,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Report,Unpublished,Reference,Entry,Thing/Reference/Report,Thing/Entry/Unpublished,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Report,TechReport,Reference,Entry,Thing/Reference/Report,Thing/Entry/TechReport,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Report,Inproceedings,Reference,Entry,Thing/Reference/Report,Thing/Entry/Inproceedings,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Report,Article,Reference,Entry,Thing/Reference/Report,Thing/Entry/Article,0,Class
dataset1/ontologies/101.rdf,dataset1/ontologies/301.rdf,Proceedings,Phdthesis,Book,Entry,Thing/Reference/Book/Proceedings,Thing/Entry/Phdthesis,0,Class
